tweet_id,user_id,username,name,first_name,last_name,full_text,view_count,bookmark_count,favorite_count,reply_count,retweet_count,quote_count,bookmarked,favorited,retweeted,created_at,user_mentions,location,bio,website,websites,can_dm,can_media_tag,is_quote_status,lang,followers_count,following_count,media_count,statuses_count,favourites_count,listed_count,fast_followers_count,normal_followers_count,followed_by,following,profile_banner_url,profile_url,avatar_url,verified,is_blue_verified,user_created_at
1807474909750444373,2985796041,Finefoot_Realty,Finefoot Realty,Finefoot,Realty,"Ruto can handle pressure, keep pressing guys till he does better.
Uhuru angekua asharesign na akarudi Gatundu😃😅

Eric Latiff Mtukufu Lies Miguna Miguna",837,0,2,0,0,0,FALSE,FALSE,FALSE,"6/30/2024, 11:02:54 PM",,Nairobi,🏢🏦,https://finefoot.co.ke,https://finefoot.co.ke,FALSE,TRUE,FALSE,in,4519,4736,230,2375,2533,10,0,4519,,,https://pbs.twimg.com/profile_banners/2985796041/1661431253,https://www.x.com/Finefoot_Realty,https://pbs.twimg.com/profile_images/1562782052780576768/nWfmZ314_normal.jpg,FALSE,FALSE,"1/19/2015, 7:12:49 PM"
1807474880499396737,885382741759492096,josephm2244,joseph mwangi,joseph,mwangi,@_ash_m_xx Ruto lies,11,0,0,0,0,0,FALSE,FALSE,FALSE,"6/30/2024, 11:02:47 PM",_ash_m_xx,TAVETA,,,,FALSE,TRUE,FALSE,en,6,19,2,31,14,0,0,6,,,,https://www.x.com/josephm2244,https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png,FALSE,FALSE,"7/13/2017, 11:17:50 AM"
1807474843660550621,1727010868766867456,The59803Gram,The Gram,The,Gram,"Ruto lies all the time and all the time?
Ruto lies
#PresidentWilliamRuto
#mtukufulies
#Rutolies
#RutoMustGo https://t.co/NUp9rqN9oU",39,0,1,0,1,0,FALSE,FALSE,FALSE,"6/30/2024, 11:02:38 PM",,,"Professional Drone Pilot📍
Cinematographer
Professional Photographer 📸
Available for Bookings( 📞0798626282)",,,FALSE,TRUE,FALSE,en,7,26,19,48,37,0,0,7,,,https://pbs.twimg.com/profile_banners/1727010868766867456/1700643687,https://www.x.com/The59803Gram,https://pbs.twimg.com/profile_images/1727011226251567104/m7JBIGss_normal.jpg,FALSE,FALSE,"11/21/2023, 10:07:52 PM"
1807474798978637826,1664016959992745986,Jaybmabruk,Jabir Mabrook,Jabir,Mabrook,Ruto's face after asking to be shown videos where he said something and it ended up being a lie and the watching three consecutive videos😂,36,0,4,1,1,0,FALSE,FALSE,FALSE,"6/30/2024, 11:02:27 PM",,,,,,TRUE,TRUE,FALSE,en,19,53,35,100,191,0,0,19,,,,https://www.x.com/Jaybmabruk,https://pbs.twimg.com/profile_images/1665752024296706048/kk1b-QeL_normal.jpg,FALSE,FALSE,"6/1/2023, 2:13:32 AM"
1807474764379758951,1479087405185572867,gatama_w,Gatama Wahongu,Gatama,Wahongu,"Mtukufu Lies
#ruto https://t.co/Pl0utmsXT1",232,0,0,0,0,0,FALSE,FALSE,FALSE,"6/30/2024, 11:02:19 PM",,,,,,FALSE,TRUE,FALSE,in,90,71,2,68,2074,0,0,90,,,,https://www.x.com/gatama_w,https://pbs.twimg.com/profile_images/1479087693535584256/rLqjAi2H_normal.png,FALSE,FALSE,"1/6/2022, 6:49:20 PM"
1807474733329350954,1539101019241689089,4low_Ke,4Low KE,4Low,KE,Weeeuh ! Aki Ruto can lie !!!!,1499,0,18,3,7,0,FALSE,FALSE,FALSE,"6/30/2024, 11:02:12 PM",,Kenya,Keep it here on 4low where we seek fun when the road ends,https://youtube.com/channel/UCBcZ2VkTBE6MB1PsVXWWpSQ,https://youtube.com/channel/UCBcZ2VkTBE6MB1PsVXWWpSQ,TRUE,TRUE,TRUE,in,63638,99,3517,19440,12871,21,0,63638,,,https://pbs.twimg.com/profile_banners/1539101019241689089/1706435569,https://www.x.com/4low_Ke,https://pbs.twimg.com/profile_images/1751591333620334592/z208boW3_normal.jpg,FALSE,TRUE,"6/21/2022, 9:21:25 AM"
1807474729432825986,475799963,Onyangovic,Victor Onyango,Victor,Onyango,@urgirlwanjiru Listening to Ruto lie,7,0,0,0,0,0,FALSE,FALSE,FALSE,"6/30/2024, 11:02:11 PM",urgirlwanjiru,"Nairobi, Kenya",IT Consultant | Proprietor at @Navirell_links | Diligent ICT services|,,,TRUE,FALSE,FALSE,en,716,848,290,10313,3393,2,0,716,,,https://pbs.twimg.com/profile_banners/475799963/1591454827,https://www.x.com/Onyangovic,https://pbs.twimg.com/profile_images/786186165544189952/z2k7dozS_normal.jpg,FALSE,FALSE,"1/27/2012, 6:07:14 PM"
1807474679168536863,1208765644633755648,scottykaswaah,KASWAFEEY,KASWAFEEY,,"Interviewer:What are you Doing To fix the Situation?
Mtukufu Lies alias William Ruto:
.... I HAVE SET ASIDE 1 BILLION LIES TO TELL THE PEOPLE OF KENYA ...
Zakayo LIES with Impunity....‼️‼️",245,0,1,0,0,0,FALSE,FALSE,FALSE,"6/30/2024, 11:01:59 PM",,,RONG BOY‼️👐,,,FALSE,TRUE,FALSE,en,328,463,1,1444,4436,0,0,328,,,https://pbs.twimg.com/profile_banners/1208765644633755648/1692960308,https://www.x.com/scottykaswaah,https://pbs.twimg.com/profile_images/1800030503115898880/UaApeVju_normal.jpg,FALSE,FALSE,"12/22/2019, 8:06:15 PM"
1807474655189766498,1539101019241689089,4low_Ke,4Low KE,4Low,KE,Weeeuh ! Aki Ruto can lie !!!!,1044,0,10,0,2,0,FALSE,FALSE,FALSE,"6/30/2024, 11:01:53 PM",,Kenya,Keep it here on 4low where we seek fun when the road ends,https://youtube.com/channel/UCBcZ2VkTBE6MB1PsVXWWpSQ,https://youtube.com/channel/UCBcZ2VkTBE6MB1PsVXWWpSQ,TRUE,TRUE,TRUE,in,63638,99,3517,19440,12871,21,0,63638,,,https://pbs.twimg.com/profile_banners/1539101019241689089/1706435569,https://www.x.com/4low_Ke,https://pbs.twimg.com/profile_images/1751591333620334592/z208boW3_normal.jpg,FALSE,TRUE,"6/21/2022, 9:21:25 AM"
1807474614940971518,2751512015,devvy_brown,Devyy_brown,Devyy_brown,,"@Honeyfarsafi RUTO:
LIES
LIES
LIES
LIES
LIES
LIES
LIES
LIES
LIES
CRIMINALS
CRIMINALS
CRIMINALS
CRIMINALS
CRIMINALS
CRIMINALS
CRIMINALS
CRIMINALS
CRIMINALS
CRIMINALS

#RutoMustGo",50,0,0,0,0,0,FALSE,FALSE,FALSE,"6/30/2024, 11:01:44 PM",Honeyfarsafi,"Nairobi, Kenya","ZOEY👑

IG:@devvy_brown

Buda Zoey❤",,,TRUE,TRUE,FALSE,ca,130,600,26,517,4853,0,0,130,,,https://pbs.twimg.com/profile_banners/2751512015/1554242814,https://www.x.com/devvy_brown,https://pbs.twimg.com/profile_images/1377336221148585992/A7QfudKJ_normal.jpg,FALSE,FALSE,"8/26/2014, 12:25:43 PM"
1807474593642467530,907104941277360128,baroswahjr,Ⓝⓖ'ⓞⓡⓞⓡⓘⓔⓣ🐐🇰🇪,Ⓝⓖ'ⓞⓡⓞⓡⓘⓔⓣ🐐🇰🇪,,William Samoei Ruto has PhD in Lies.,323,0,10,1,0,0,FALSE,FALSE,FALSE,"6/30/2024, 11:01:39 PM",,"Kapkangani, Nandi County","Father to be/
Son /
Brother/
Medic/
Studied at Dedan Kimathi University Of Technology Nyeri Pursued Bachelor Of Science In Nursing.
@ChelseaFC diehard",http://baroswahkipchirchir.wordpress.com,http://baroswahkipchirchir.wordpress.com,TRUE,TRUE,FALSE,en,17550,16855,1685,9330,26407,0,0,17550,,,https://pbs.twimg.com/profile_banners/907104941277360128/1676885239,https://www.x.com/baroswahjr,https://pbs.twimg.com/profile_images/1370875904088547328/BVsxwOMm_normal.jpg,FALSE,FALSE,"9/11/2017, 9:54:06 AM"
1807474511773683786,1047190097324646402,Bradd790,Randy Arts Photography,Randy,Arts Photography,"Lies William Ruto.
This guy can lie straight to your face.😂
#RutoMustGo https://t.co/7XLo3k7kmX",29,0,0,0,0,0,FALSE,FALSE,FALSE,"6/30/2024, 11:01:19 PM",,Kenya,"Photographer 
check my page IG:-
https://t.co/h9fj8uXw3Q",https://instagram.com/randyartsphotography?utm_medium=copy_link,https://instagram.com/randyartsphotography?utm_medium=copy_link,TRUE,TRUE,FALSE,en,335,256,44,1089,1500,0,0,335,,,https://pbs.twimg.com/profile_banners/1047190097324646402/1623388896,https://www.x.com/Bradd790,https://pbs.twimg.com/profile_images/1415621045156028416/d-SYnprD_normal.jpg,FALSE,FALSE,"10/2/2018, 11:22:29 PM"
1807474445470015779,972614575555301376,DawnDingi,Dawn Dingi,Dawn,Dingi,Jacob Juma posted Mtukufu lies William Ruto's manual.,372,0,3,0,1,0,FALSE,FALSE,FALSE,"6/30/2024, 11:01:03 PM",,Planet Earth,Travel || Art || Lifestyle Authentic || The Score,,,TRUE,TRUE,TRUE,et,13435,9860,199,6089,7119,1,0,13435,,,https://pbs.twimg.com/profile_banners/972614575555301376/1713165421,https://www.x.com/DawnDingi,https://pbs.twimg.com/profile_images/1779919896744267777/iLqcZ_Gr_normal.jpg,FALSE,FALSE,"3/11/2018, 4:25:59 AM"
1807474409696829482,915507395811561472,KithomeManeno,Maneno(COD),Maneno(COD),,Ruto to reduce salaries. Do you believe him from the lies he always pass across?,7,0,0,0,0,0,FALSE,FALSE,FALSE,"6/30/2024, 11:00:55 PM",,"Coast, Kenya",Med lab guru. Get a block for being vulgar. Creative and hardworking though with nothing,http://www.abeidxx.ac.com,http://www.abeidxx.ac.com,FALSE,TRUE,FALSE,en,1137,1818,49,1272,721,1,0,1137,,,https://pbs.twimg.com/profile_banners/915507395811561472/1572071950,https://www.x.com/KithomeManeno,https://pbs.twimg.com/profile_images/1400056191401746433/uViKC9xn_normal.jpg,FALSE,FALSE,"10/4/2017, 2:22:27 PM"
1807474401186926609,1512136975607898116,Tear_Drop_Jonte,👣👣Wayo za Juma.,👣👣Wayo,za Juma.,Ruto lies everytime. Wooooii #RutoMustGo because that brain is not very actually. https://t.co/YauevyCpvb,49,0,1,0,1,0,FALSE,FALSE,FALSE,"6/30/2024, 11:00:53 PM",,,"African Man.Kenyan 🇰🇪 🇰🇪.
Father Figure.
Manchester United ❤️ 
Open Minded.",,,FALSE,TRUE,FALSE,en,242,181,71,1173,2288,0,0,242,,,https://pbs.twimg.com/profile_banners/1512136975607898116/1719429535,https://www.x.com/Tear_Drop_Jonte,https://pbs.twimg.com/profile_images/1804838709004521472/pJboys20_normal.jpg,FALSE,FALSE,"4/7/2022, 11:35:38 PM"
1807474354013573606,1737704782075211776,WitontheWhistle,WitontheWhistle,WitontheWhistle,,"Imagine what is to happen to you if Your dad is President William Ruto &amp; immediately after the interview that is HAPPENING NOW with Linus Kaikai, Eric Lattif &amp; Joe Ageyo your mum anakusema kua hutaki kuoga...😢😂

#RutoMustGo Citizen TV X Space Sam Gituku Mutukufu Lies",620,0,3,0,0,0,FALSE,FALSE,FALSE,"6/30/2024, 11:00:41 PM",,,,,,FALSE,TRUE,FALSE,en,22,83,100,453,241,0,0,22,,,https://pbs.twimg.com/profile_banners/1737704782075211776/1703138233,https://www.x.com/WitontheWhistle,https://pbs.twimg.com/profile_images/1769957296761626624/HA71FQ8-_normal.jpg,FALSE,FALSE,"12/21/2023, 10:21:42 AM"
1807474324288184396,824420183087452161,valifavalifa,Opwabo,Opwabo,,"Filing NIL Returns Dm 

Mtukufu Lies
Miguna Miguna
Charlene Ruto
Oscar Sudi
#Ruto must go",686,0,1,0,0,0,FALSE,FALSE,FALSE,"6/30/2024, 11:00:34 PM",,"Rongai, Kenya",Data Analyst.Politician.Peoples Champion,,,TRUE,TRUE,FALSE,in,1039,2680,58,1973,3916,0,0,1039,,,https://pbs.twimg.com/profile_banners/824420183087452161/1617749115,https://www.x.com/valifavalifa,https://pbs.twimg.com/profile_images/1791637321084776448/y5FFyvZu_normal.jpg,FALSE,FALSE,"1/26/2017, 5:54:23 AM"
1807474302381371746,914958569740673026,stevenj33641917,SteveJ,SteveJ,,😳😳Mtukufu lies….We import onions and eggs???? Where are we really??? #Mtukufulies #RutoMustGo President William Ruto,426,0,2,0,0,0,FALSE,FALSE,FALSE,"6/30/2024, 11:00:29 PM",,"Nairobi, Kenya",Sometimes when you’re in a dark place you think you’ve been buried but actually you’ve been planted.,,,FALSE,TRUE,FALSE,en,10,53,5,63,80,0,0,10,,,https://pbs.twimg.com/profile_banners/914958569740673026/1719864284,https://www.x.com/stevenj33641917,https://pbs.twimg.com/profile_images/1708744968997629952/jcW0GaLe_normal.jpg,FALSE,FALSE,"10/3/2017, 2:01:36 AM"
1807474267228893279,1423313024,CaneCutter2,Charles Jb (Cane Cutter),Charles,Jb (Cane Cutter),"William Ruto is still campaigning on a TV interview of what he will do 2 years into the job
Bwisenyi Miguna Miguna Mtukufu Lies",431,0,0,0,0,0,FALSE,FALSE,FALSE,"6/30/2024, 11:00:21 PM",,Nairobi Kenya,"#VillagerOnline. Certified Cane Cutter. #DigitalCommunicationStrategist. #Author.
'Everyone you meet is fighting a battle you know nothing about; be kind'",https://www.standardmedia.co.ke/amp/ureport/article/2000162312/50-years-and-counting-the-kenyan-poli,https://www.standardmedia.co.ke/amp/ureport/article/2000162312/50-years-and-counting-the-kenyan-poli,TRUE,FALSE,FALSE,en,1793,1642,3356,47942,3856,20,0,1793,,,https://pbs.twimg.com/profile_banners/1423313024/1712209519,https://www.x.com/CaneCutter2,https://pbs.twimg.com/profile_images/1670118478643183620/LUr3126X_normal.jpg,FALSE,FALSE,"5/12/2013, 7:48:11 PM"
1807474194545807768,1367481816035319814,Maera93527078,Eng maera,Eng,maera,Ruto can lie,4,0,0,0,0,0,FALSE,FALSE,FALSE,"6/30/2024, 11:00:03 PM",,"Kisii, Kenya",business minded,http://WWW.VIVIRANKS.CO,http://WWW.VIVIRANKS.CO,FALSE,TRUE,FALSE,en,138,334,1314,8758,185,0,0,138,,,https://pbs.twimg.com/profile_banners/1367481816035319814/1682226715,https://www.x.com/Maera93527078,https://pbs.twimg.com/profile_images/1389235458287276045/O_4Zpzd0_normal.jpg,FALSE,FALSE,"3/4/2021, 7:27:47 PM"
1807474180843040792,900952440882642944,AtebeBilly,ATEBE JNR,ATEBE,JNR,"It's not X Place. It's X Space.

Mtukufu Lies. Eric Latiff. Joe Ageyo. Statehouse. RUTO. Zakayo. Linus Kaikai.",460,0,0,0,0,0,FALSE,FALSE,FALSE,"6/30/2024, 11:00:00 PM",,Kenya,"YOLO. Be productive, not busy. God's Son. Toiling everyday of the week. Chelsea FC fan.",,,FALSE,FALSE,FALSE,tl,391,494,57,3955,8412,3,0,391,,,https://pbs.twimg.com/profile_banners/900952440882642944/1672521169,https://www.x.com/AtebeBilly,https://pbs.twimg.com/profile_images/1741574891323736064/wL1LzvIe_normal.jpg,FALSE,FALSE,"8/25/2017, 10:26:15 AM"
1807474132923355508,1795532884368887808,Amadeolukah,Luc,Luc,,"President William Ruto is ready to have a conversation on X Space

#Citizen TV #HAPPENING NOW #Mtukufu Lies https://t.co/JXnPy4JCEH",695,0,3,0,0,0,FALSE,FALSE,FALSE,"6/30/2024, 10:59:49 PM",,Somewhere in Africa,"One God | Mental health & Wellness | Life Coach | Dieting |
Political Analyst
𝘱𝘦𝘳𝘱𝘦𝘵𝘶𝘢𝘭 𝘰𝘱𝘵𝘪𝘮𝘪𝘴𝘮 𝘪𝘴 𝘢 𝘧𝘰𝘳𝘤𝘦 𝘮𝘶𝘭𝘵𝘪𝘱𝘭𝘪𝘦𝘳",,,FALSE,TRUE,FALSE,en,7,21,51,74,79,0,0,7,,,https://pbs.twimg.com/profile_banners/1795532884368887808/1719439287,https://www.x.com/Amadeolukah,https://pbs.twimg.com/profile_images/1806070234987606016/1BpPwgHE_normal.jpg,FALSE,FALSE,"5/29/2024, 12:09:47 AM"
1807474131073454465,3483591250,OchiengWikie1,𝐎𝐂𝐇𝚰𝐄𝐍𝐆 𝐖𝚰𝐊𝚰𝐄 ™🇰🇪,𝐎𝐂𝐇𝚰𝐄𝐍𝐆,𝐖𝚰𝐊𝚰𝐄 ™🇰🇪,"So, the plate KBE 256H embedded on the vehicle that picked up Keter was removed from another car🤔. And you still think we have a country here? There is no country here. 
Mtukufu Lies Eric Latiff President William Ruto Linus Kaikai #RutoMustGoNow X Space Miguna Miguna Oscar Sudi https://t.co/LXbXZGJ2jX",2670,2,2,0,4,0,FALSE,FALSE,FALSE,"6/30/2024, 10:59:48 PM",,,𝐏𝐑 𝐎𝐅𝐅𝐈𝐂𝐄𝐑/𝐄𝐕𝐄𝐍𝐓 𝐎𝐑𝐆𝐀𝐍𝐈𝐙𝐄𝐑/𝐆𝐑𝐀𝐏𝐇𝐈𝐂𝐒 𝐃𝐄𝐒𝐈𝐆𝐍𝐄𝐑/𝐏𝐑𝐎𝐓𝐎𝐂𝐎𝐋 𝐎𝐅𝐅𝐈𝐂𝐄𝐑/ 𝐏𝐎𝐋𝐈𝐓𝐈𝐂𝐈𝐀𝐍/ 𝐁𝐔𝐃𝐆𝐄T,,,FALSE,TRUE,FALSE,en,175,4,72,263,774,0,0,175,,,https://pbs.twimg.com/profile_banners/3483591250/1694904876,https://www.x.com/OchiengWikie1,https://pbs.twimg.com/profile_images/1703181123851784192/p1BD2FMg_normal.jpg,FALSE,FALSE,"8/30/2015, 12:51:15 AM"
1807474064426160518,2751512015,devvy_brown,Devyy_brown,Devyy_brown,,"@xtiandela RUTO:
LIES
LIES
LIES
LIES
LIES
LIES
LIES
LIES
LIES
CRIMINALS
CRIMINALS
CRIMINALS
CRIMINALS
CRIMINALS
CRIMINALS
CRIMINALS
CRIMINALS
CRIMINALS
CRIMINALS

#RutoMustGo",223,0,0,0,0,0,FALSE,FALSE,FALSE,"6/30/2024, 10:59:32 PM",xtiandela,"Nairobi, Kenya","ZOEY👑

IG:@devvy_brown

Buda Zoey❤",,,TRUE,TRUE,FALSE,ca,130,600,26,517,4853,0,0,130,,,https://pbs.twimg.com/profile_banners/2751512015/1554242814,https://www.x.com/devvy_brown,https://pbs.twimg.com/profile_images/1377336221148585992/A7QfudKJ_normal.jpg,FALSE,FALSE,"8/26/2014, 12:25:43 PM"
1807473991944114316,947205510364876800,StrelGeorge,𝐄𝐥 𝐩𝐚𝐭𝐜𝐡𝐲,𝐄𝐥,𝐩𝐚𝐭𝐜𝐡𝐲,"@Lownarh No mercy, No remorse, No accountability.... More lies….Ruto must go",9,0,0,0,0,0,FALSE,FALSE,FALSE,"6/30/2024, 10:59:15 PM",Lownarh,"Nairobi, Kenya",The dumb are mostly intrigued by the drum.🗡️ pass joints not judgements🍁☺️...🖐️procurement Officer 🎓.,,,FALSE,TRUE,FALSE,en,2353,2327,259,14645,16378,0,0,2353,,,https://pbs.twimg.com/profile_banners/947205510364876800/1691004182,https://www.x.com/StrelGeorge,https://pbs.twimg.com/profile_images/1755615939511386112/IWElMmSG_normal.jpg,FALSE,FALSE,"12/31/2017, 1:39:26 AM"
1807473930652848583,4902199948,risperhnyakio,Nyakio,Nyakio,,"Nairobi men got nothing on ruto😩Mr. man lies with a straight face, and with a backup of more lies and gaslighting.

Aende tu sugoi
#RutoMustGo 
#RutoMustGo",136,0,1,0,1,1,FALSE,FALSE,FALSE,"6/30/2024, 10:59:00 PM",,Kenya,🌹,,,FALSE,TRUE,FALSE,en,841,399,18,2468,6700,0,0,841,,,https://pbs.twimg.com/profile_banners/4902199948/1529331984,https://www.x.com/risperhnyakio,https://pbs.twimg.com/profile_images/1768529166687666176/YFHBkR0E_normal.jpg,FALSE,FALSE,"2/12/2016, 11:40:34 PM"
1807473911082467355,1561395803146657794,AmControo,PAPA FATHELA ESQ,PAPA,FATHELA ESQ,"Ruto ananikumbusha hii wimbo ya ""MEN CAN LIE""",247,0,6,0,3,0,FALSE,FALSE,FALSE,"6/30/2024, 10:58:56 PM",,"Nairobi, Kenya",Dm is open for business,,,TRUE,TRUE,FALSE,in,33723,9965,5352,33697,24101,6,0,33723,,,https://pbs.twimg.com/profile_banners/1561395803146657794/1691225678,https://www.x.com/AmControo,https://pbs.twimg.com/profile_images/1562836865086021632/8L3-zyaR_normal.jpg,FALSE,FALSE,"8/21/2022, 9:52:41 PM"
1807473896582693356,1294434020730769409,Carl_Blownup,CarlBlownup,CarlBlownup,,"Mtukufu lies when asked about jobs it's always about ICT hubs by next year.
Miguna Ruto",200,0,1,0,0,0,FALSE,FALSE,FALSE,"6/30/2024, 10:58:52 PM",,"Nairobi, Kenya","I check who unfollow... 
Follow for Follow
..IT.. Youtube
.. Arsenal 💪🔴⚽⚽⚽",https://youtu.be/Sz72xqdKVqc,https://youtu.be/Sz72xqdKVqc,FALSE,TRUE,FALSE,en,2902,2907,2507,5045,7953,0,0,2902,,,https://pbs.twimg.com/profile_banners/1294434020730769409/1663750895,https://www.x.com/Carl_Blownup,https://pbs.twimg.com/profile_images/1572504241100447746/G6_23AuE_normal.jpg,FALSE,FALSE,"8/15/2020, 5:41:57 AM"
1807473861480333389,1634958705601966080,kadilo035,Collins Ruto,Collins,Ruto,@Itumbi_Denis if there were good things with this president already could have been seen... nothing is as good as his lies and sweet mouthing...,64,0,0,0,0,0,FALSE,FALSE,FALSE,"6/30/2024, 10:58:44 PM",Itumbi_Denis,"Kericho, Kenya",Manchester United die hard 👌.,,,FALSE,TRUE,FALSE,en,60,173,49,1258,5104,1,0,60,,,https://pbs.twimg.com/profile_banners/1634958705601966080/1678641133,https://www.x.com/kadilo035,https://pbs.twimg.com/profile_images/1807467811645575168/YWnKmU0M_normal.jpg,FALSE,FALSE,"3/12/2023, 9:45:19 PM"
1807473797273952472,1689653797025689600,Fra_nk001,𝙆𝙞𝙟𝙖𝙣𝙖 𝙮𝙖 𝙫𝙘,𝙆𝙞𝙟𝙖𝙣𝙖,𝙮𝙖 𝙫𝙘,@jacindunge Ruto can lie eeey,9,0,0,0,0,0,FALSE,FALSE,FALSE,"6/30/2024, 10:58:29 PM",jacindunge,Somewhere,"|writer| Remote jobs | pianist | Dm for all 
• Assignments
• Coureswork
• Exams
• Accounts
| Make it happen | 

𝑫𝑴 𝒇𝒐𝒓 𝒂𝒅𝒔 𝒂𝒏𝒅 𝒑𝒓𝒐𝒎𝒐𝒕𝒊𝒐𝒏𝒔.",,,TRUE,FALSE,FALSE,en,13785,2332,1449,44488,28716,8,0,13785,,,https://pbs.twimg.com/profile_banners/1689653797025689600/1691816144,https://www.x.com/Fra_nk001,https://pbs.twimg.com/profile_images/1690225425845301248/LZ1-gDfn_normal.jpg,FALSE,TRUE,"8/10/2023, 8:04:23 PM"
1807473785747972400,1455521153242513408,grand_son2,PinkMan🔸,PinkMan🔸,,😂😂 Don't do Mtukufu Lies Ruto like that.,213,0,0,0,0,0,FALSE,FALSE,FALSE,"6/30/2024, 10:58:26 PM",,"Nairobi, Kenya","Reminiscing

@manutd",,,TRUE,FALSE,TRUE,en,3046,1395,37,53868,52277,2,0,3046,,,https://pbs.twimg.com/profile_banners/1455521153242513408/1705220816,https://www.x.com/grand_son2,https://pbs.twimg.com/profile_images/1807379993476976640/ydG4DRDW_normal.jpg,FALSE,FALSE,"11/2/2021, 6:04:51 PM"
1807473765401416094,1675767581834113029,DavieMwingi,Dan cooper. 🇱🇷,Dan,cooper. 🇱🇷,@Kenyans RUTO lies all the time ......all the time Ruto lies ........that his nature,1394,0,7,0,2,0,FALSE,FALSE,FALSE,"6/30/2024, 10:58:21 PM",Kenyans,,,,,FALSE,TRUE,FALSE,en,17,63,3,170,150,0,0,17,,,,https://www.x.com/DavieMwingi,https://pbs.twimg.com/profile_images/1789019951652618240/J4zRkgd5_normal.jpg,FALSE,FALSE,"7/3/2023, 12:27:42 PM"
